serie,T,modelo,t_create,t_optim,rmse_train,rmse_test,mape_train,mape_test
623,822,modelo 2,0.0133152,3.304806,15.509815608283663,63.393416525660655,1.1568195801174885,3.0796664405579066
623,822,modelo 3,0.0123876,3.5793668,11.099041074186593,68.7273387218102,0.8285936540548199,3.816624131545734
624,69,modelo 2,0.0029197,0.2316371,36.22042476985163,237.20900221678355,1.1600096338528865,17.064659130183305
624,69,modelo 3,0.002838,0.4289761,43.91117728862068,219.33323303581506,1.4343689795366594,16.223352961885112
625,90,modelo 2,0.0033182,0.2502986,1182.5296248277305,11406.627298729942,11.80445534889325,156.9727317113853
625,90,modelo 3,0.0029492,0.1087974,1179.85281085163,8899.923491673844,11.659183093001712,122.11918296498676
626,306,modelo 2,0.0054785,0.9643998,3.9702313855189715,85.66212684179948,0.06717027140751707,1.6258929725900237
626,306,modelo 3,0.0057247,2.3746386,3.9683849927583172,87.31494944067978,0.06701385744662594,1.6590081675710509
627,69,modelo 2,0.0027063,0.218629,43.650422597691424,1145.4670862546345,1.2586382796086677,99.91489362284968
627,69,modelo 3,0.0029581,0.1271803,420.5102248167977,2558.0224310829794,15.086297753495224,202.39997165189388
628,502,modelo 2,0.0082378,4.0096133,177.07678339523002,3078.628945642016,5.162312130486062,102.50189305011803
628,502,modelo 3,0.008827,0.1960608,1098.937724002618,5611.786769030215,30.222171627582707,202.83692084154356
629,234,modelo 2,0.0064841,0.3745706,8.96250416128308,8.520870090921155,0.6573044968052331,0.6424178528108189
629,234,modelo 3,0.004732,0.4528716,8.96243826381463,8.516955795283511,0.6567316408425924,0.6403571459238089
630,69,modelo 2,0.0030371,0.295942,41.76592402669172,355.37552019741116,0.46596787654145255,8.73887026008327
630,69,modelo 3,0.0026656,0.2609107,41.92204909293001,300.0562988559933,0.4652299116111043,6.944993717140006
631,175,modelo 2,0.004046,0.3180531,83.30107901653463,1150.6706931748884,1.5192593104233278,27.643216247436786
631,175,modelo 3,0.0042327,0.9567864,82.80869050835986,689.9094495048217,1.5098487797246887,17.22427056617567
632,66,modelo 2,0.0028278,0.1474031,383.73758878864993,15177.801935730897,4.234647180394728,213.7381290075941
632,66,modelo 3,0.0027565,0.2243638,257.73403574564907,3459.3006798969236,2.522531810637698,47.61831895339947
633,69,modelo 2,0.0025377,0.6158039,91.08516624991299,568.730486480728,1.581703041745291,17.32813721534835
633,69,modelo 3,0.0028991,0.3805107,90.96448717052544,543.304334894682,1.587738141462779,16.89616629071642
634,450,modelo 2,0.0091123,1.8641125,14.09885020499835,238.7397668218332,0.8076457193488515,10.06560058154911
634,450,modelo 3,0.0072696,1.0671905,10.038494800971348,257.5548167096574,0.5671836078723201,10.935982352688328
635,102,modelo 2,0.0032592,0.3008116,11.629732252323977,284.5676193096573,0.26887073020166335,7.539148170032897
635,102,modelo 3,0.003006,0.3700763,11.612846317869318,248.40008645580826,0.26810356087962445,6.634922161637936
636,69,modelo 2,0.002737,0.2029138,18.376462160583834,889.352684476182,0.6305644912380022,67.87557113503226
636,69,modelo 3,0.0030202,0.2401407,15.788602328823117,735.4196318561119,0.5259970017713946,55.79761714804459
637,143,modelo 2,0.0034019,0.5378728,42.34606587595326,734.3040433271433,2.5777886855691716,68.30599249843173
637,143,modelo 3,0.003465,0.6222753,42.12984439620811,697.6452199632763,2.5396997396531438,65.06858574767216
638,242,modelo 2,0.0045426,0.8513696,4.288166534264155,31.047239721013202,0.2519529140413065,2.421744008363565
638,242,modelo 3,0.0047074,1.2352641,3.055482291549354,24.9731126460706,0.1643289977531274,1.902005073880393
639,102,modelo 2,0.0029855,0.4240673,23.395765619561665,135.04507055620047,0.22515966967534867,1.336985676115541
639,102,modelo 3,0.0032561,0.3752027,23.189694173858776,125.2914287865713,0.221571979209704,1.1992066729066102
640,295,modelo 2,0.0056929,1.2070624,18.920515861696252,327.96235038803314,0.9343362765981876,12.49252748441097
640,295,modelo 3,0.0060847,1.5340702,18.922534357573838,330.8887372648457,0.9345263403367613,12.501943497367188
641,69,modelo 2,0.0032665,0.6804797,151.44581102973746,1352.3227679603997,1.9690640822089873,10.099371838245125
641,69,modelo 3,0.0052898,0.3583003,137.67310123678953,1403.3081148462607,1.8966717967283726,10.572783032692694
642,289,modelo 2,0.0074917,1.0330089,83.264835614935,2124.8083191129635,3.6463373340502176,97.90710749954236
642,289,modelo 3,0.0052527,0.8679011,83.2562300145559,2367.4415973190294,3.6401064685120597,108.53980852974108
643,350,modelo 2,0.0060411,1.4481699,7.56932697562414,191.84202180350934,0.3042946918077244,7.660942470263373
643,350,modelo 3,0.006171,1.6638143,5.391876310705961,146.54171419984957,0.21940276742175474,5.690966595953663
644,111,modelo 2,0.0044518,0.6864181,70.40506836474549,2669.166573259347,3.017249494997781,104.87172551234866
644,111,modelo 3,0.0032362,0.5374241,70.29544002169136,2724.4908069791713,2.949723258646695,106.5401409690594
645,558,modelo 2,0.0096406,2.0869239,25.802596257214173,79.63260894632792,0.5316719703871828,1.0145657679550897
645,558,modelo 3,0.0083399,4.5944768,5.724304767195801,67.23506241184465,0.11660864759676448,0.8025626097701892
646,306,modelo 2,0.0069979,0.5727229,21.28654348749831,28.41797765980366,0.8432295770470938,1.463784261319994
646,306,modelo 3,0.0056935,1.5709903,4.476190945172317,12.48883597657508,0.1873069571861017,0.6231598829099396
647,175,modelo 2,0.0045724,0.6547886,22.51112157637162,39.59302361663064,0.9147379150256402,1.775561168881076
647,175,modelo 3,0.0043724,0.6502808,14.673196821092297,50.10813306584731,0.6147072498688447,1.962821519156286
648,95,modelo 2,0.0033973,0.3332793,979.4306633848619,4996.952801898623,24.745357259516478,168.62164752985876
648,95,modelo 3,0.0028717,0.1600253,934.6197253579742,7819.199315942128,24.745362144656248,338.94030537028846
649,66,modelo 2,0.0029245,0.6325622,72.03333888660771,792.3571304030893,4.404654702622386,76.41804557039542
649,66,modelo 3,0.0025313,0.1341569,68.64698581894496,1041.198457832181,4.1814919525993135,99.37882894077148
650,425,modelo 2,0.0079638,1.3750846,81.0108710420711,3280.617774117844,1.3958348664195528,63.388068565265264
650,425,modelo 3,0.0074999,1.362134,80.56344997556761,1247.7025984986733,1.4075459334059492,24.807485448120847
651,150,modelo 2,0.0038154,0.4427014,13.87451130247781,60.40547941962032,0.4526471323031797,2.4118060530850394
651,150,modelo 3,0.0039645,0.4293733,13.870534188283397,60.14433231229331,0.4513267664116615,2.402718259061484
652,62,modelo 2,0.0032268,0.1433592,1276.368698770891,5514.347093779232,13.050999137630756,118.98200956624629
652,62,modelo 3,0.0024949,0.1441858,1274.3095672949696,15622.048615974152,13.153492674366413,369.9129777793314
653,114,modelo 2,0.0033648,0.3377768,19.891925042622482,249.98842597070978,1.0173168309085485,17.99743754139967
653,114,modelo 3,0.0030755,0.5282617,14.819473966362446,286.6682101754166,0.8801231907704652,20.848486684046563
654,352,modelo 2,0.0064655,1.7493975,26.551797230446724,833.063361545092,1.2994071442714816,54.93397785615487
654,352,modelo 3,0.006487,1.4033819,18.81881451806097,1309.6094830284555,0.946996152871276,84.97423989204498
655,175,modelo 2,0.0053656,0.0779631,8614.215998371705,6872.823659281903,110.8343331401547,139.82948490306464
655,175,modelo 3,0.0048428,0.4672234,1918.96739435693,51204.7010079724,18.095731669693507,844.7126449233903
656,330,modelo 2,0.0062412,1.6602334,237.05710461585807,1000.9985651467734,1.9925543552230984,4.325215061794322
656,330,modelo 3,0.0060651,0.9890747,237.2574739004236,2203.58299502938,1.9612404368486733,11.526799490884782
657,181,modelo 2,0.0040426,0.4018777,11.9797803604387,416.0328270911042,0.2539018624168553,8.974229653569008
657,181,modelo 3,0.0039309,0.511045,8.449954393138965,287.66184499419694,0.1794498919840783,6.250046861042876
658,213,modelo 2,0.0055384,0.4585199,40.648900037481084,786.9419018328983,0.3200518208905905,8.137556284575046
658,213,modelo 3,0.0045596,0.8613279,40.57783977927368,783.873592664218,0.3217704575496849,8.003702130774913
659,281,modelo 2,0.0055557,1.3398451,2.0724453171008257,76.19001528264874,0.1489157930111624,5.254453567978068
659,281,modelo 3,0.0064727,1.2235788,2.070857471802434,74.41091705407882,0.1483013144013978,5.133802033553833
660,306,modelo 2,0.0057627,1.6965116,62.015211678513445,731.7433864991636,0.6077499869495971,9.7996478372263
660,306,modelo 3,0.0059188,0.9668733,44.3453106671967,2283.8935988269996,0.42195884678374207,30.10372190520041
661,582,modelo 2,0.0109752,2.6015238,34.269850890734666,1695.933535292207,3.08283522441928,179.63238883746467
661,582,modelo 3,0.0113009,223.1717887,24.907928915373613,718.7710005586641,2.338182580167202,78.72315759985878
662,335,modelo 2,0.0065969,1.1704606,118.26312479814187,3269.358729429951,0.9100104881854244,38.665036475472064
662,335,modelo 3,0.0060247,1.6326494,116.43723711858331,1243.1052433886646,0.883105784116915,14.260511914688504
663,71,modelo 2,0.0033187,0.1894994,18.079346421444853,19.799855361365992,0.7471858010128538,0.6016227804481769
663,71,modelo 3,0.0033119,0.1439904,18.076982391349855,19.764396229756677,0.7465211960038086,0.6007814889349418
664,240,modelo 2,0.0051147,0.4974588,56.06152249626632,378.4425597052878,1.0307104068974635,7.646179630679836
664,240,modelo 3,0.0048326,0.6885129,56.06111494791752,378.36375656837885,1.0306868415467896,7.643852226275455
665,317,modelo 2,0.005973,0.797338,43.54015238356222,114.63898196240618,2.6474197626812064,7.712498822495832
665,317,modelo 3,0.0053575,1.6420948,13.240016931406164,70.48818835869288,0.8757553707550773,4.4294081293387455
666,126,modelo 2,0.0040118,0.5256196,14.642998258030342,166.3478432097948,0.6660414818068346,11.32593075259899
666,126,modelo 3,0.0039112,0.3691625,14.583072979525127,151.26658849772784,0.6617460337922504,10.266398582424955
667,337,modelo 2,0.0061115,1.0354078,32.61629696465331,1125.993248597412,1.5978741666156477,30.58226723739665
667,337,modelo 3,0.0060263,1.1091776,32.6154783990941,1234.5592382022487,1.5974007198295983,33.43543858155938
668,91,modelo 2,0.0033549,0.6905139,131.82499812819205,5264.93301228977,2.2418947018593984,109.59591387419083
668,91,modelo 3,0.0028731,0.5164655,94.43296131223786,4588.773357966283,1.5349094932083454,95.06218164775136
669,67,modelo 2,0.0026953,0.3036705,161.97374537504248,2045.5974591442248,13.313688642451163,178.8042513702095
669,67,modelo 3,0.0029375,0.349248,151.13249381283333,2534.2011309579957,12.932217829641196,223.98330775658457
670,102,modelo 2,0.0031879,0.259146,23.694089537980474,437.8204950367123,0.21462973574652955,4.513757533886334
670,102,modelo 3,0.0032217,0.3847387,23.46018434952538,691.6878522888406,0.21091327213778793,7.044519729600634
671,509,modelo 2,0.009825,2.8411961,33.83247163583564,899.9982564523414,1.8231674494198515,58.88804339008088
671,509,modelo 3,0.0081685,2.4819821,24.922072655857225,819.5994243164373,1.3597074860963414,53.68084889163212
672,168,modelo 2,0.0047571,0.5422529,209.35755565375686,2487.081608505548,9.99795145767884,56.13722800681009
672,168,modelo 3,0.0039222,1.1194803,207.9399754409676,4381.7302633767,9.85998092719802,103.18123799938117
673,69,modelo 2,0.0030578,0.316723,28.650517956185894,535.3925463788797,1.5462792276494841,57.046256644238355
673,69,modelo 3,0.002894,0.2634254,19.8567735665003,789.3957056938243,1.1412176941650851,86.40955450420958
674,69,modelo 2,0.0031162,0.2704205,21.195144228863075,436.5293074674586,0.8514938546765507,32.36018021530806
674,69,modelo 3,0.0025906,0.3333205,18.217673937965913,405.3932799066336,0.7099011103771473,30.194694739462392
675,175,modelo 2,0.0044307,0.781583,74.97005176659019,501.7794520232476,6.69146423045691,35.28934665361706
675,175,modelo 3,0.0042279,0.7160879,74.87923157304729,322.47397870667123,6.621999886457626,22.625997329635183
676,190,modelo 2,0.0040518,0.5440458,7.255733666684163,13.015193220889538,0.4390659611715201,0.6206301174360532
676,190,modelo 3,0.0048123,1.2569501,1.6547357649181085,20.491154886294765,0.09852666327359562,1.1524281637637392
677,234,modelo 2,0.0064268,1.5559288,69.98725215394805,2325.4750560881125,0.6079928236381281,21.791504655733192
677,234,modelo 3,0.0045518,0.8539759,70.09779575414426,3875.962820261757,0.6176470843821354,35.45438089457111
678,69,modelo 2,0.0029671,0.5604335,37.31851896303716,740.7638894080045,1.0071601177517513,40.69642574951465
678,69,modelo 3,0.0032723,0.27027,35.30864605141621,1076.0315266131863,1.0155416689751582,58.614735369567185
679,69,modelo 2,0.0031121,0.1621814,17.720571821001464,667.5042012275601,0.6404815118937333,59.29249844913104
679,69,modelo 3,0.0030218,0.2208204,16.214044924953754,747.6098521991917,0.5876339442334947,66.24279056994608
680,162,modelo 2,0.0037646,1.0957407,120.83337942319697,961.9342552273616,1.6072073116104448,13.898954043210784
680,162,modelo 3,0.004232,0.6267436,86.24013504050022,907.7201015194003,1.1137410745637475,13.065714062801229
681,162,modelo 2,0.0036293,0.8944176,34.45152702666496,742.9682316662687,2.586322806640063,68.18289467041835
681,162,modelo 3,0.0037964,0.9659181,34.45149295428078,742.8241783784553,2.5862588195918983,68.16898181731189
682,450,modelo 2,0.0075025,1.3792475,11.784090981630811,332.48372004193345,0.1324866096981915,4.477059663832263
682,450,modelo 3,0.0077704,1.904637,11.751858664728406,292.69652414622993,0.1320388445671584,3.9228690636415062
683,312,modelo 2,0.0061239,2.913185,398.45956116831,876.8394874499195,9.401664812942508,11.234452852313643
683,312,modelo 3,0.0055331,1.7159378,117.49582647208446,2085.370625353904,2.878256337482788,38.8631419664853
684,432,modelo 2,0.0085417,1.4121864,24.576946707182138,84.5889151741827,0.6459184670171872,2.2747729684897475
684,432,modelo 3,0.0075532,1.7549483,24.576157438149117,84.30594269971994,0.6454753439911468,2.2660992888624327
685,191,modelo 2,0.0048208,56.4295233,5.410488813819375,249.3504733826899,0.07377429469348988,3.7888366608580513
685,191,modelo 3,0.0046064,1.6887552,5.346429057329001,272.90033456755424,0.07265452231664397,4.149659199493908
686,174,modelo 2,0.0289812,0.5926251,18.856854605722365,97.74549032138707,0.36813302699400513,2.153380892027459
686,174,modelo 3,0.0042852,0.5572178,13.34517539613628,441.08000919823826,0.24922537601944136,9.00489012613556
687,306,modelo 2,0.0061728,18.2444387,7.30915733727556,204.76949031857444,0.2555073361200372,5.822656964170695
687,306,modelo 3,0.0055895,1.0920379,7.29579406439139,204.34695399814427,0.25245735167291505,5.812511986224503
688,62,modelo 2,0.00301,0.3518665,85.75494973208053,3756.064164223239,4.570283203701181,181.48582394955181
688,62,modelo 3,0.002866,0.0286694,307.10612468611237,556.0344972114236,17.787800865319163,25.90377073818925
689,477,modelo 2,0.0086017,4.3038286,42.78027401848695,120.29275273955005,1.6629948497298197,3.848860481253099
689,477,modelo 3,0.0077321,1.7301967,30.378228986654026,122.16474228876689,1.1906400796284766,4.072352116896415
690,175,modelo 2,0.0044123,0.5516149,28.06959847203885,836.441920413175,1.8321279309397458,128.29703314799528
690,175,modelo 3,0.0041505,0.552715,28.157396260529932,885.116781956218,1.8295221240710067,133.36998493061753
691,292,modelo 2,0.0061686,1.1721052,61.82927226541404,393.31669921385816,0.4919876495310575,3.2294918707457745
691,292,modelo 3,0.0057871,2.1429603,44.258372137809395,824.7532558107542,0.35309937071449926,6.9783875849708314
692,359,modelo 2,0.0414609,0.8339664,119.01780766714394,2141.0027548581,2.5796338047614698,43.89625114020657
692,359,modelo 3,0.0434357,1.4277897,118.8803017388943,2054.8541815719987,2.5634154159637395,41.91273908576455
693,409,modelo 2,0.0080676,3.3439069,5.595211205913355,144.4973644910471,0.24739574674327103,6.361090396915752
693,409,modelo 3,0.006815,1.2837579,3.983340517448846,145.93163464045637,0.16785656382697695,6.505799881597926
694,175,modelo 2,0.0040892,0.8412742,154.39434730437839,12260.333347400141,2.630928421917566,171.40586187612763
694,175,modelo 3,0.00436,1.1172239,215.12007392452372,6904.282019644449,2.9828819666754174,103.61067344568056
695,67,modelo 2,0.0025693,0.0238413,1308.1067550957591,1146.7614569173058,28.824023275922688,37.525140835375666
695,67,modelo 3,0.0027711,0.2817341,264.2981745803159,1622.4929810570786,5.1399144450053695,52.1601327682474
696,281,modelo 2,0.0079321,1.1294246,64.88318159576741,530.8346326539354,0.6899052449555252,3.409397351778957
696,281,modelo 3,0.0057956,0.829574,64.74991649294539,559.4423183790265,0.6854114379546403,4.041906034845759
697,69,modelo 2,0.0032907,0.2252892,16.943326768530124,1025.2397849079684,0.6956259838936844,77.45393071325579
697,69,modelo 3,0.0031704,95.5692172,17.43174710989778,805.6397935554754,0.7559782708555398,61.86784851430942
698,432,modelo 2,0.0073993,1.3460415,44.67006571370005,343.73313695746214,0.927467704426751,5.834836385982327
698,432,modelo 3,0.0084686,1.9933455,32.048099900428646,202.69218490507944,0.6563497720790233,3.653292384032906
699,306,modelo 2,0.0055689,0.5683931,17.525340061156005,30.866608864228255,0.2970629212490337,0.45088584136433846
